dataset,robot_type,perspective,src_img,tgt_img,action
G1edu-u3_pick_empty_bottle_ab,,1st,G1edu-u3_pick_empty_bottle_ab/images/ep_3/frame_000762.png,G1edu-u3_pick_empty_bottle_ab/images/ep_3/frame_000772.png,G1edu-u3_pick_empty_bottle_ab/actions/ep_3/action_000762to000771.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_16/frame_004533.png,R1_Lite_move_the_position_of_the_spoon/images/ep_16/frame_004543.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_16/action_004533to004542.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_24/frame_005047.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_24/frame_005057.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_24/action_005047to005056.npy
G1edu-u3_put_the_lemon_af,,1st,G1edu-u3_put_the_lemon_af/images/ep_11/frame_001928.png,G1edu-u3_put_the_lemon_af/images/ep_11/frame_001938.png,G1edu-u3_put_the_lemon_af/actions/ep_11/action_001928to001937.npy
R1_Lite_move_the_position_of_the_spoon,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_spoon/images/ep_10/frame_002707.png,R1_Lite_move_the_position_of_the_spoon/images/ep_10/frame_002717.png,R1_Lite_move_the_position_of_the_spoon/actions/ep_10/action_002707to002716.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_12/frame_001792.png,AIRBOT_MMK2_potato_storage/images/ep_12/frame_001802.png,AIRBOT_MMK2_potato_storage/actions/ep_12/action_001792to001801.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_6/frame_001100.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_6/frame_001110.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_6/action_001100to001109.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_29/frame_004116.png,AIRBOT_MMK2_potato_storage/images/ep_29/frame_004126.png,AIRBOT_MMK2_potato_storage/actions/ep_29/action_004116to004125.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_23/frame_003643.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_23/frame_003653.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_23/action_003643to003652.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_5/frame_000947.png,R1_Lite_move_the_position_of_the_apple/images/ep_5/frame_000957.png,R1_Lite_move_the_position_of_the_apple/actions/ep_5/action_000947to000956.npy
AIRBOT_MMK2_place_the_umbrella_and_the_ruler,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_15/frame_002888.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/images/ep_15/frame_002898.png,AIRBOT_MMK2_place_the_umbrella_and_the_ruler/actions/ep_15/action_002888to002897.npy
G1edu-u3_tray_storage_lemon_a,,1st,G1edu-u3_tray_storage_lemon_a/images/ep_4/frame_000786.png,G1edu-u3_tray_storage_lemon_a/images/ep_4/frame_000796.png,G1edu-u3_tray_storage_lemon_a/actions/ep_4/action_000786to000795.npy
AIRBOT_MMK2_desktop_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_desktop_storage/images/ep_11/frame_003598.png,AIRBOT_MMK2_desktop_storage/images/ep_11/frame_003608.png,AIRBOT_MMK2_desktop_storage/actions/ep_11/action_003598to003607.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_7/frame_001448.png,R1_Lite_move_the_position_of_the_cookie/images/ep_7/frame_001458.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_7/action_001448to001457.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006860.png,AIRBOT_MMK2_close_the_computer/images/ep_44/frame_006870.png,AIRBOT_MMK2_close_the_computer/actions/ep_44/action_006860to006869.npy
G1edu-u3_pick_leftover_food_ac,,1st,G1edu-u3_pick_leftover_food_ac/images/ep_3/frame_001149.png,G1edu-u3_pick_leftover_food_ac/images/ep_3/frame_001159.png,G1edu-u3_pick_leftover_food_ac/actions/ep_3/action_001149to001158.npy
G1edu-u3_pick_cup_a,,1st,G1edu-u3_pick_cup_a/images/ep_6/frame_002009.png,G1edu-u3_pick_cup_a/images/ep_6/frame_002019.png,G1edu-u3_pick_cup_a/actions/ep_6/action_002009to002018.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_6/frame_001256.png,G1edu-u3_place_metal_bowl_af/images/ep_6/frame_001266.png,G1edu-u3_place_metal_bowl_af/actions/ep_6/action_001256to001265.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_31/frame_005330.png,G1edu-u3_place_plastic_bowl_ah/images/ep_31/frame_005340.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_31/action_005330to005339.npy
G1edu-u3_put_the_lemon_on_the_plate_ah,,1st,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_5/frame_001167.png,G1edu-u3_put_the_lemon_on_the_plate_ah/images/ep_5/frame_001177.png,G1edu-u3_put_the_lemon_on_the_plate_ah/actions/ep_5/action_001167to001176.npy
G1edu-u3_pick_cup_a,,1st,G1edu-u3_pick_cup_a/images/ep_17/frame_006023.png,G1edu-u3_pick_cup_a/images/ep_17/frame_006033.png,G1edu-u3_pick_cup_a/actions/ep_17/action_006023to006032.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_12/frame_002818.png,G1edu-u3_place_apple_c/images/ep_12/frame_002828.png,G1edu-u3_place_apple_c/actions/ep_12/action_002818to002827.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_35/frame_003545.png,AIRBOT_MMK2_cake_storage/images/ep_35/frame_003555.png,AIRBOT_MMK2_cake_storage/actions/ep_35/action_003545to003554.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_1/frame_000251.png,G1edu-u3_place_bottle_c/images/ep_1/frame_000261.png,G1edu-u3_place_bottle_c/actions/ep_1/action_000251to000260.npy
G1edu-u3_pick_leftover_food_ac,,1st,G1edu-u3_pick_leftover_food_ac/images/ep_2/frame_000818.png,G1edu-u3_pick_leftover_food_ac/images/ep_2/frame_000828.png,G1edu-u3_pick_leftover_food_ac/actions/ep_2/action_000818to000827.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_20/frame_002696.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_20/frame_002706.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_20/action_002696to002705.npy
AIRBOT_MMK2_take_down_paper_cup,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_take_down_paper_cup/images/ep_20/frame_003129.png,AIRBOT_MMK2_take_down_paper_cup/images/ep_20/frame_003139.png,AIRBOT_MMK2_take_down_paper_cup/actions/ep_20/action_003129to003138.npy
G1edu-u3_little_tray_storage_apple_b,,1st,G1edu-u3_little_tray_storage_apple_b/images/ep_1/frame_000356.png,G1edu-u3_little_tray_storage_apple_b/images/ep_1/frame_000366.png,G1edu-u3_little_tray_storage_apple_b/actions/ep_1/action_000356to000365.npy
G1edu-u3_pick_crumpled_paper_aa,,1st,G1edu-u3_pick_crumpled_paper_aa/images/ep_4/frame_001462.png,G1edu-u3_pick_crumpled_paper_aa/images/ep_4/frame_001472.png,G1edu-u3_pick_crumpled_paper_aa/actions/ep_4/action_001462to001471.npy
AIRBOT_MMK2_mobile_car,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_mobile_car/images/ep_43/frame_005782.png,AIRBOT_MMK2_mobile_car/images/ep_43/frame_005792.png,AIRBOT_MMK2_mobile_car/actions/ep_43/action_005782to005791.npy
G1edu-u3_little_tray_storage_lemon_b,,1st,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002280.png,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002290.png,G1edu-u3_little_tray_storage_lemon_b/actions/ep_9/action_002280to002289.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_19/frame_004362.png,G1edu-u3_place_apple_c/images/ep_19/frame_004372.png,G1edu-u3_place_apple_c/actions/ep_19/action_004362to004371.npy
G1edu-u3_pick_cup_a,,1st,G1edu-u3_pick_cup_a/images/ep_9/frame_002949.png,G1edu-u3_pick_cup_a/images/ep_9/frame_002959.png,G1edu-u3_pick_cup_a/actions/ep_9/action_002949to002958.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_40/frame_005749.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_40/frame_005759.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_40/action_005749to005758.npy
G1edu-u3_little_tray_storage_apple_b,,1st,G1edu-u3_little_tray_storage_apple_b/images/ep_13/frame_003454.png,G1edu-u3_little_tray_storage_apple_b/images/ep_13/frame_003464.png,G1edu-u3_little_tray_storage_apple_b/actions/ep_13/action_003454to003463.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_29/frame_004056.png,AIRBOT_MMK2_potato_storage/images/ep_29/frame_004066.png,AIRBOT_MMK2_potato_storage/actions/ep_29/action_004056to004065.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_5/frame_001884.png,G1edu-u3_pick_up_the_toy_ai/images/ep_5/frame_001894.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_5/action_001884to001893.npy
G1edu-u3_pick_empty_bottle_ab,,1st,G1edu-u3_pick_empty_bottle_ab/images/ep_10/frame_003161.png,G1edu-u3_pick_empty_bottle_ab/images/ep_10/frame_003171.png,G1edu-u3_pick_empty_bottle_ab/actions/ep_10/action_003161to003170.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_6/frame_001238.png,R1_Lite_move_the_position_of_the_cookie/images/ep_6/frame_001248.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_6/action_001238to001247.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_27/frame_006905.png,G1edu-u3_place_bottle_c/images/ep_27/frame_006915.png,G1edu-u3_place_bottle_c/actions/ep_27/action_006905to006914.npy
AIRBOT_MMK2_close_the_computer,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_close_the_computer/images/ep_15/frame_002655.png,AIRBOT_MMK2_close_the_computer/images/ep_15/frame_002665.png,AIRBOT_MMK2_close_the_computer/actions/ep_15/action_002655to002664.npy
AIRBOT_MMK2_potato_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_potato_storage/images/ep_2/frame_000427.png,AIRBOT_MMK2_potato_storage/images/ep_2/frame_000437.png,AIRBOT_MMK2_potato_storage/actions/ep_2/action_000427to000436.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000818.png,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000828.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_4/action_000818to000827.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_9/frame_002943.png,G1edu-u3_pick_up_the_toy_ai/images/ep_9/frame_002953.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_9/action_002943to002952.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_17/frame_003065.png,G1edu-u3_place_plastic_bowl_ah/images/ep_17/frame_003075.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_17/action_003065to003074.npy
G1edu-u3_place_metal_bowl_af,,1st,G1edu-u3_place_metal_bowl_af/images/ep_34/frame_005761.png,G1edu-u3_place_metal_bowl_af/images/ep_34/frame_005771.png,G1edu-u3_place_metal_bowl_af/actions/ep_34/action_005761to005770.npy
leju_robot_hotel_services_ah,leju_robot,1st,leju_robot_hotel_services_ah/images/ep_37/frame_006890.png,leju_robot_hotel_services_ah/images/ep_37/frame_006900.png,leju_robot_hotel_services_ah/actions/ep_37/action_006890to006899.npy
G1edu-u3_place_plastic_bowl_ag,,1st,G1edu-u3_place_plastic_bowl_ag/images/ep_31/frame_006057.png,G1edu-u3_place_plastic_bowl_ag/images/ep_31/frame_006067.png,G1edu-u3_place_plastic_bowl_ag/actions/ep_31/action_006057to006066.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_24/frame_003266.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_24/frame_003276.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_24/action_003266to003275.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000908.png,R1_Lite_move_the_position_of_the_cookie/images/ep_4/frame_000918.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_4/action_000908to000917.npy
G1edu-u3_pick_empty_bottle_ab,,1st,G1edu-u3_pick_empty_bottle_ab/images/ep_8/frame_002615.png,G1edu-u3_pick_empty_bottle_ab/images/ep_8/frame_002625.png,G1edu-u3_pick_empty_bottle_ab/actions/ep_8/action_002615to002624.npy
G1edu-u3_pick_empty_bottle_ab,,1st,G1edu-u3_pick_empty_bottle_ab/images/ep_2/frame_000648.png,G1edu-u3_pick_empty_bottle_ab/images/ep_2/frame_000658.png,G1edu-u3_pick_empty_bottle_ab/actions/ep_2/action_000648to000657.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_34/frame_004947.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_34/frame_004957.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_34/action_004947to004956.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_3/frame_001059.png,G1edu-u3_put_the_water_bottle_aq/images/ep_3/frame_001069.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_3/action_001059to001068.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_22/frame_003527.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_22/frame_003537.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_22/action_003527to003536.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_1/frame_000303.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_1/frame_000313.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_1/action_000303to000312.npy
AIRBOT_MMK2_place_the_basin,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_basin/images/ep_38/frame_005978.png,AIRBOT_MMK2_place_the_basin/images/ep_38/frame_005988.png,AIRBOT_MMK2_place_the_basin/actions/ep_38/action_005978to005987.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_13/frame_002858.png,G1edu-u3_put_the_cup_b/images/ep_13/frame_002868.png,G1edu-u3_put_the_cup_b/actions/ep_13/action_002858to002867.npy
G1edu-u3_put_the_lemon_af,,1st,G1edu-u3_put_the_lemon_af/images/ep_15/frame_002607.png,G1edu-u3_put_the_lemon_af/images/ep_15/frame_002617.png,G1edu-u3_put_the_lemon_af/actions/ep_15/action_002607to002616.npy
G1edu-u3_put_the_water_bottle_aq,,1st,G1edu-u3_put_the_water_bottle_aq/images/ep_13/frame_003904.png,G1edu-u3_put_the_water_bottle_aq/images/ep_13/frame_003914.png,G1edu-u3_put_the_water_bottle_aq/actions/ep_13/action_003904to003913.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_21/frame_002906.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_21/frame_002916.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_21/action_002906to002915.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_23/frame_005019.png,G1edu-u3_place_metal_bowl_ae/images/ep_23/frame_005029.png,G1edu-u3_place_metal_bowl_ae/actions/ep_23/action_005019to005028.npy
R1_Lite_move_the_position_of_the_apple,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_apple/images/ep_29/frame_005045.png,R1_Lite_move_the_position_of_the_apple/images/ep_29/frame_005055.png,R1_Lite_move_the_position_of_the_apple/actions/ep_29/action_005045to005054.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_6/frame_002137.png,G1edu-u3_pick_up_the_toy_ai/images/ep_6/frame_002147.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_6/action_002137to002146.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_21/frame_004512.png,R1_Lite_move_the_position_of_the_cookie/images/ep_21/frame_004522.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_21/action_004512to004521.npy
G1edu-u3_put_the_cup_b,,1st,G1edu-u3_put_the_cup_b/images/ep_8/frame_001835.png,G1edu-u3_put_the_cup_b/images/ep_8/frame_001845.png,G1edu-u3_put_the_cup_b/actions/ep_8/action_001835to001844.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_36/frame_007551.png,G1edu-u3_place_metal_bowl_ae/images/ep_36/frame_007561.png,G1edu-u3_place_metal_bowl_ae/actions/ep_36/action_007551to007560.npy
G1edu-u3_place_plastic_bowl_ah,,1st,G1edu-u3_place_plastic_bowl_ah/images/ep_5/frame_000847.png,G1edu-u3_place_plastic_bowl_ah/images/ep_5/frame_000857.png,G1edu-u3_place_plastic_bowl_ah/actions/ep_5/action_000847to000856.npy
G1edu-u3_put_the_bread_aw,,1st,G1edu-u3_put_the_bread_aw/images/ep_7/frame_001293.png,G1edu-u3_put_the_bread_aw/images/ep_7/frame_001303.png,G1edu-u3_put_the_bread_aw/actions/ep_7/action_001293to001302.npy
AIRBOT_MMK2_beauty_sponge_and_cake_to_place,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_47/frame_007351.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/images/ep_47/frame_007361.png,AIRBOT_MMK2_beauty_sponge_and_cake_to_place/actions/ep_47/action_007351to007360.npy
G1edu-u3_put_the_water_bottle_on_the_table_d,,1st,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_20/frame_004161.png,G1edu-u3_put_the_water_bottle_on_the_table_d/images/ep_20/frame_004171.png,G1edu-u3_put_the_water_bottle_on_the_table_d/actions/ep_20/action_004161to004170.npy
R1_Lite_move_the_position_of_the_cookie,galaxea_r1_lite,1st,R1_Lite_move_the_position_of_the_cookie/images/ep_3/frame_000644.png,R1_Lite_move_the_position_of_the_cookie/images/ep_3/frame_000654.png,R1_Lite_move_the_position_of_the_cookie/actions/ep_3/action_000644to000653.npy
G1edu-u3_pick_up_the_toy_ai,,1st,G1edu-u3_pick_up_the_toy_ai/images/ep_1/frame_000446.png,G1edu-u3_pick_up_the_toy_ai/images/ep_1/frame_000456.png,G1edu-u3_pick_up_the_toy_ai/actions/ep_1/action_000446to000455.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_16/frame_002496.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_16/frame_002506.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_16/action_002496to002505.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_16/frame_003615.png,G1edu-u3_place_apple_c/images/ep_16/frame_003625.png,G1edu-u3_place_apple_c/actions/ep_16/action_003615to003624.npy
AIRBOT_MMK2_take_down_paper_cup,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_take_down_paper_cup/images/ep_43/frame_006652.png,AIRBOT_MMK2_take_down_paper_cup/images/ep_43/frame_006662.png,AIRBOT_MMK2_take_down_paper_cup/actions/ep_43/action_006652to006661.npy
G1edu-u3_place_metal_bowl_ae,,1st,G1edu-u3_place_metal_bowl_ae/images/ep_10/frame_002198.png,G1edu-u3_place_metal_bowl_ae/images/ep_10/frame_002208.png,G1edu-u3_place_metal_bowl_ae/actions/ep_10/action_002198to002207.npy
AIRBOT_MMK2_storage_tissue_paper,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_storage_tissue_paper/images/ep_5/frame_000916.png,AIRBOT_MMK2_storage_tissue_paper/images/ep_5/frame_000926.png,AIRBOT_MMK2_storage_tissue_paper/actions/ep_5/action_000916to000925.npy
G1edu-u3_little_tray_storage_apple_b,,1st,G1edu-u3_little_tray_storage_apple_b/images/ep_2/frame_000719.png,G1edu-u3_little_tray_storage_apple_b/images/ep_2/frame_000729.png,G1edu-u3_little_tray_storage_apple_b/actions/ep_2/action_000719to000728.npy
G1edu-u3_little_tray_storage_lemon_b,,1st,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002290.png,G1edu-u3_little_tray_storage_lemon_b/images/ep_9/frame_002300.png,G1edu-u3_little_tray_storage_lemon_b/actions/ep_9/action_002290to002299.npy
G1edu-u3_place_bottle_c,,1st,G1edu-u3_place_bottle_c/images/ep_24/frame_006116.png,G1edu-u3_place_bottle_c/images/ep_24/frame_006126.png,G1edu-u3_place_bottle_c/actions/ep_24/action_006116to006125.npy
AIRBOT_MMK2_place_the_shark_toys_and_gold_bars,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_23/frame_003132.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/images/ep_23/frame_003142.png,AIRBOT_MMK2_place_the_shark_toys_and_gold_bars/actions/ep_23/action_003132to003141.npy
G1edu-u3_place_apple_c,,1st,G1edu-u3_place_apple_c/images/ep_4/frame_000933.png,G1edu-u3_place_apple_c/images/ep_4/frame_000943.png,G1edu-u3_place_apple_c/actions/ep_4/action_000933to000942.npy
AIRBOT_MMK2_square_arrangement,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_square_arrangement/images/ep_3/frame_000545.png,AIRBOT_MMK2_square_arrangement/images/ep_3/frame_000555.png,AIRBOT_MMK2_square_arrangement/actions/ep_3/action_000545to000554.npy
AIRBOT_MMK2_mobile_car,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_mobile_car/images/ep_47/frame_006538.png,AIRBOT_MMK2_mobile_car/images/ep_47/frame_006548.png,AIRBOT_MMK2_mobile_car/actions/ep_47/action_006538to006547.npy
AIRBOT_MMK2_cake_storage,discover_robotics_aitbot_mmk2,1st,AIRBOT_MMK2_cake_storage/images/ep_4/frame_000516.png,AIRBOT_MMK2_cake_storage/images/ep_4/frame_000526.png,AIRBOT_MMK2_cake_storage/actions/ep_4/action_000516to000525.npy
Cobot_Magic_turn_on_the_bulb,agilex_cobot_decoupled_magic,1st,Cobot_Magic_turn_on_the_bulb/images/ep_9/frame_001971.png,Cobot_Magic_turn_on_the_bulb/images/ep_9/frame_001981.png,Cobot_Magic_turn_on_the_bulb/actions/ep_9/action_001971to001980.npy
