dataset,task_id,episode_id,perspective,robot_type,src_img,tgt_img,action
task_590,590,805288,1st,a2d,task_590/images/ep_805288/frame_000540.png,task_590/images/ep_805288/frame_000585.png,task_590/actions/ep_805288/action_000540to000584.npy
task_590,590,802622,1st,a2d,task_590/images/ep_802622/frame_000450.png,task_590/images/ep_802622/frame_000495.png,task_590/actions/ep_802622/action_000450to000494.npy
task_429,429,690757,1st,a2d,task_429/images/ep_690757/frame_000720.png,task_429/images/ep_690757/frame_000765.png,task_429/actions/ep_690757/action_000720to000764.npy
task_734,734,886734,1st,a2d,task_734/images/ep_886734/frame_000270.png,task_734/images/ep_886734/frame_000315.png,task_734/actions/ep_886734/action_000270to000314.npy
task_587,587,804196,1st,a2d,task_587/images/ep_804196/frame_000315.png,task_587/images/ep_804196/frame_000360.png,task_587/actions/ep_804196/action_000315to000359.npy
task_719,719,874329,1st,a2d,task_719/images/ep_874329/frame_000495.png,task_719/images/ep_874329/frame_000540.png,task_719/actions/ep_874329/action_000495to000539.npy
task_719,719,873641,1st,a2d,task_719/images/ep_873641/frame_000540.png,task_719/images/ep_873641/frame_000585.png,task_719/actions/ep_873641/action_000540to000584.npy
task_446,446,687557,1st,a2d,task_446/images/ep_687557/frame_000495.png,task_446/images/ep_687557/frame_000540.png,task_446/actions/ep_687557/action_000495to000539.npy
task_717,717,874192,1st,a2d,task_717/images/ep_874192/frame_000990.png,task_717/images/ep_874192/frame_001035.png,task_717/actions/ep_874192/action_000990to001034.npy
task_785,785,915287,1st,a2d,task_785/images/ep_915287/frame_002205.png,task_785/images/ep_915287/frame_002250.png,task_785/actions/ep_915287/action_002205to002249.npy
task_584,584,813069,1st,a2d,task_584/images/ep_813069/frame_000000.png,task_584/images/ep_813069/frame_000045.png,task_584/actions/ep_813069/action_000000to000044.npy
task_604,604,854127,1st,a2d,task_604/images/ep_854127/frame_001080.png,task_604/images/ep_854127/frame_001125.png,task_604/actions/ep_854127/action_001080to001124.npy
task_567,567,797008,1st,a2d,task_567/images/ep_797008/frame_000675.png,task_567/images/ep_797008/frame_000720.png,task_567/actions/ep_797008/action_000675to000719.npy
task_734,734,884899,1st,a2d,task_734/images/ep_884899/frame_000405.png,task_734/images/ep_884899/frame_000450.png,task_734/actions/ep_884899/action_000405to000449.npy
task_582,582,805113,1st,a2d,task_582/images/ep_805113/frame_000180.png,task_582/images/ep_805113/frame_000225.png,task_582/actions/ep_805113/action_000180to000224.npy
task_584,584,819521,1st,a2d,task_584/images/ep_819521/frame_000090.png,task_584/images/ep_819521/frame_000135.png,task_584/actions/ep_819521/action_000090to000134.npy
task_785,785,920902,1st,a2d,task_785/images/ep_920902/frame_001305.png,task_785/images/ep_920902/frame_001350.png,task_785/actions/ep_920902/action_001305to001349.npy
task_590,590,803232,1st,a2d,task_590/images/ep_803232/frame_000000.png,task_590/images/ep_803232/frame_000045.png,task_590/actions/ep_803232/action_000000to000044.npy
task_734,734,887450,1st,a2d,task_734/images/ep_887450/frame_000180.png,task_734/images/ep_887450/frame_000225.png,task_734/actions/ep_887450/action_000180to000224.npy
task_717,717,872514,1st,a2d,task_717/images/ep_872514/frame_001125.png,task_717/images/ep_872514/frame_001170.png,task_717/actions/ep_872514/action_001125to001169.npy
task_374,374,649550,1st,a2d,task_374/images/ep_649550/frame_000135.png,task_374/images/ep_649550/frame_000180.png,task_374/actions/ep_649550/action_000135to000179.npy
task_584,584,852473,1st,a2d,task_584/images/ep_852473/frame_000315.png,task_584/images/ep_852473/frame_000360.png,task_584/actions/ep_852473/action_000315to000359.npy
task_719,719,874256,1st,a2d,task_719/images/ep_874256/frame_000090.png,task_719/images/ep_874256/frame_000135.png,task_719/actions/ep_874256/action_000090to000134.npy
task_785,785,914945,1st,a2d,task_785/images/ep_914945/frame_000180.png,task_785/images/ep_914945/frame_000225.png,task_785/actions/ep_914945/action_000180to000224.npy
task_719,719,874282,1st,a2d,task_719/images/ep_874282/frame_000180.png,task_719/images/ep_874282/frame_000225.png,task_719/actions/ep_874282/action_000180to000224.npy
task_785,785,925850,1st,a2d,task_785/images/ep_925850/frame_001125.png,task_785/images/ep_925850/frame_001170.png,task_785/actions/ep_925850/action_001125to001169.npy
task_446,446,690750,1st,a2d,task_446/images/ep_690750/frame_000000.png,task_446/images/ep_690750/frame_000045.png,task_446/actions/ep_690750/action_000000to000044.npy
task_542,542,770445,1st,a2d,task_542/images/ep_770445/frame_000315.png,task_542/images/ep_770445/frame_000360.png,task_542/actions/ep_770445/action_000315to000359.npy
task_587,587,803217,1st,a2d,task_587/images/ep_803217/frame_000090.png,task_587/images/ep_803217/frame_000135.png,task_587/actions/ep_803217/action_000090to000134.npy
task_785,785,919553,1st,a2d,task_785/images/ep_919553/frame_002070.png,task_785/images/ep_919553/frame_002115.png,task_785/actions/ep_919553/action_002070to002114.npy
task_573,573,794902,1st,a2d,task_573/images/ep_794902/frame_000270.png,task_573/images/ep_794902/frame_000315.png,task_573/actions/ep_794902/action_000270to000314.npy
task_734,734,885617,1st,a2d,task_734/images/ep_885617/frame_000315.png,task_734/images/ep_885617/frame_000360.png,task_734/actions/ep_885617/action_000315to000359.npy
task_734,734,881985,1st,a2d,task_734/images/ep_881985/frame_000225.png,task_734/images/ep_881985/frame_000270.png,task_734/actions/ep_881985/action_000225to000269.npy
task_374,374,648625,1st,a2d,task_374/images/ep_648625/frame_000000.png,task_374/images/ep_648625/frame_000045.png,task_374/actions/ep_648625/action_000000to000044.npy
task_542,542,778505,1st,a2d,task_542/images/ep_778505/frame_001305.png,task_542/images/ep_778505/frame_001350.png,task_542/actions/ep_778505/action_001305to001349.npy
task_785,785,915287,1st,a2d,task_785/images/ep_915287/frame_004005.png,task_785/images/ep_915287/frame_004050.png,task_785/actions/ep_915287/action_004005to004049.npy
task_619,619,839662,1st,a2d,task_619/images/ep_839662/frame_000450.png,task_619/images/ep_839662/frame_000495.png,task_619/actions/ep_839662/action_000450to000494.npy
task_573,573,795645,1st,a2d,task_573/images/ep_795645/frame_000405.png,task_573/images/ep_795645/frame_000450.png,task_573/actions/ep_795645/action_000405to000449.npy
task_582,582,804816,1st,a2d,task_582/images/ep_804816/frame_000360.png,task_582/images/ep_804816/frame_000405.png,task_582/actions/ep_804816/action_000360to000404.npy
task_429,429,690908,1st,a2d,task_429/images/ep_690908/frame_000495.png,task_429/images/ep_690908/frame_000540.png,task_429/actions/ep_690908/action_000495to000539.npy
task_604,604,853863,1st,a2d,task_604/images/ep_853863/frame_001710.png,task_604/images/ep_853863/frame_001755.png,task_604/actions/ep_853863/action_001710to001754.npy
task_734,734,886981,1st,a2d,task_734/images/ep_886981/frame_000225.png,task_734/images/ep_886981/frame_000270.png,task_734/actions/ep_886981/action_000225to000269.npy
task_587,587,803703,1st,a2d,task_587/images/ep_803703/frame_000045.png,task_587/images/ep_803703/frame_000090.png,task_587/actions/ep_803703/action_000045to000089.npy
task_785,785,919444,1st,a2d,task_785/images/ep_919444/frame_000810.png,task_785/images/ep_919444/frame_000855.png,task_785/actions/ep_919444/action_000810to000854.npy
task_542,542,923437,1st,a2d,task_542/images/ep_923437/frame_001080.png,task_542/images/ep_923437/frame_001125.png,task_542/actions/ep_923437/action_001080to001124.npy
task_717,717,874202,1st,a2d,task_717/images/ep_874202/frame_000180.png,task_717/images/ep_874202/frame_000225.png,task_717/actions/ep_874202/action_000180to000224.npy
task_717,717,922659,1st,a2d,task_717/images/ep_922659/frame_000810.png,task_717/images/ep_922659/frame_000855.png,task_717/actions/ep_922659/action_000810to000854.npy
task_719,719,874040,1st,a2d,task_719/images/ep_874040/frame_000315.png,task_719/images/ep_874040/frame_000360.png,task_719/actions/ep_874040/action_000315to000359.npy
task_575,575,806268,1st,a2d,task_575/images/ep_806268/frame_000000.png,task_575/images/ep_806268/frame_000045.png,task_575/actions/ep_806268/action_000000to000044.npy
task_719,719,874336,1st,a2d,task_719/images/ep_874336/frame_000405.png,task_719/images/ep_874336/frame_000450.png,task_719/actions/ep_874336/action_000405to000449.npy
task_573,573,794585,1st,a2d,task_573/images/ep_794585/frame_001530.png,task_573/images/ep_794585/frame_001575.png,task_573/actions/ep_794585/action_001530to001574.npy
task_374,374,649388,1st,a2d,task_374/images/ep_649388/frame_000270.png,task_374/images/ep_649388/frame_000315.png,task_374/actions/ep_649388/action_000270to000314.npy
task_587,587,805300,1st,a2d,task_587/images/ep_805300/frame_000585.png,task_587/images/ep_805300/frame_000630.png,task_587/actions/ep_805300/action_000585to000629.npy
task_446,446,691103,1st,a2d,task_446/images/ep_691103/frame_000135.png,task_446/images/ep_691103/frame_000180.png,task_446/actions/ep_691103/action_000135to000179.npy
task_388,388,691365,1st,a2d,task_388/images/ep_691365/frame_000765.png,task_388/images/ep_691365/frame_000810.png,task_388/actions/ep_691365/action_000765to000809.npy
task_584,584,853401,1st,a2d,task_584/images/ep_853401/frame_000045.png,task_584/images/ep_853401/frame_000090.png,task_584/actions/ep_853401/action_000045to000089.npy
task_604,604,853863,1st,a2d,task_604/images/ep_853863/frame_001125.png,task_604/images/ep_853863/frame_001170.png,task_604/actions/ep_853863/action_001125to001169.npy
task_573,573,795563,1st,a2d,task_573/images/ep_795563/frame_000315.png,task_573/images/ep_795563/frame_000360.png,task_573/actions/ep_795563/action_000315to000359.npy
task_567,567,801466,1st,a2d,task_567/images/ep_801466/frame_000225.png,task_567/images/ep_801466/frame_000270.png,task_567/actions/ep_801466/action_000225to000269.npy
task_593,593,804506,1st,a2d,task_593/images/ep_804506/frame_000225.png,task_593/images/ep_804506/frame_000270.png,task_593/actions/ep_804506/action_000225to000269.npy
task_575,575,808419,1st,a2d,task_575/images/ep_808419/frame_000090.png,task_575/images/ep_808419/frame_000135.png,task_575/actions/ep_808419/action_000090to000134.npy
task_567,567,800148,1st,a2d,task_567/images/ep_800148/frame_000045.png,task_567/images/ep_800148/frame_000090.png,task_567/actions/ep_800148/action_000045to000089.npy
task_785,785,919444,1st,a2d,task_785/images/ep_919444/frame_003420.png,task_785/images/ep_919444/frame_003465.png,task_785/actions/ep_919444/action_003420to003464.npy
task_429,429,690712,1st,a2d,task_429/images/ep_690712/frame_000000.png,task_429/images/ep_690712/frame_000045.png,task_429/actions/ep_690712/action_000000to000044.npy
task_567,567,802027,1st,a2d,task_567/images/ep_802027/frame_000135.png,task_567/images/ep_802027/frame_000180.png,task_567/actions/ep_802027/action_000135to000179.npy
task_719,719,927802,1st,a2d,task_719/images/ep_927802/frame_000180.png,task_719/images/ep_927802/frame_000225.png,task_719/actions/ep_927802/action_000180to000224.npy
task_587,587,803845,1st,a2d,task_587/images/ep_803845/frame_000630.png,task_587/images/ep_803845/frame_000675.png,task_587/actions/ep_803845/action_000630to000674.npy
task_584,584,814324,1st,a2d,task_584/images/ep_814324/frame_000180.png,task_584/images/ep_814324/frame_000225.png,task_584/actions/ep_814324/action_000180to000224.npy
task_573,573,795847,1st,a2d,task_573/images/ep_795847/frame_001260.png,task_573/images/ep_795847/frame_001305.png,task_573/actions/ep_795847/action_001260to001304.npy
task_388,388,691564,1st,a2d,task_388/images/ep_691564/frame_000090.png,task_388/images/ep_691564/frame_000135.png,task_388/actions/ep_691564/action_000090to000134.npy
task_582,582,803404,1st,a2d,task_582/images/ep_803404/frame_000585.png,task_582/images/ep_803404/frame_000630.png,task_582/actions/ep_803404/action_000585to000629.npy
task_587,587,803622,1st,a2d,task_587/images/ep_803622/frame_000405.png,task_587/images/ep_803622/frame_000450.png,task_587/actions/ep_803622/action_000405to000449.npy
task_584,584,853401,1st,a2d,task_584/images/ep_853401/frame_001665.png,task_584/images/ep_853401/frame_001710.png,task_584/actions/ep_853401/action_001665to001709.npy
task_734,734,885021,1st,a2d,task_734/images/ep_885021/frame_000225.png,task_734/images/ep_885021/frame_000270.png,task_734/actions/ep_885021/action_000225to000269.npy
task_590,590,803601,1st,a2d,task_590/images/ep_803601/frame_000585.png,task_590/images/ep_803601/frame_000630.png,task_590/actions/ep_803601/action_000585to000629.npy
task_374,374,648989,1st,a2d,task_374/images/ep_648989/frame_000405.png,task_374/images/ep_648989/frame_000450.png,task_374/actions/ep_648989/action_000405to000449.npy
task_582,582,802851,1st,a2d,task_582/images/ep_802851/frame_000045.png,task_582/images/ep_802851/frame_000090.png,task_582/actions/ep_802851/action_000045to000089.npy
task_590,590,802825,1st,a2d,task_590/images/ep_802825/frame_001125.png,task_590/images/ep_802825/frame_001170.png,task_590/actions/ep_802825/action_001125to001169.npy
task_593,593,805670,1st,a2d,task_593/images/ep_805670/frame_000585.png,task_593/images/ep_805670/frame_000630.png,task_593/actions/ep_805670/action_000585to000629.npy
task_374,374,649085,1st,a2d,task_374/images/ep_649085/frame_000405.png,task_374/images/ep_649085/frame_000450.png,task_374/actions/ep_649085/action_000405to000449.npy
task_542,542,778034,1st,a2d,task_542/images/ep_778034/frame_001260.png,task_542/images/ep_778034/frame_001305.png,task_542/actions/ep_778034/action_001260to001304.npy
task_590,590,805386,1st,a2d,task_590/images/ep_805386/frame_000900.png,task_590/images/ep_805386/frame_000945.png,task_590/actions/ep_805386/action_000900to000944.npy
task_734,734,887507,1st,a2d,task_734/images/ep_887507/frame_000315.png,task_734/images/ep_887507/frame_000360.png,task_734/actions/ep_887507/action_000315to000359.npy
task_446,446,687526,1st,a2d,task_446/images/ep_687526/frame_000540.png,task_446/images/ep_687526/frame_000585.png,task_446/actions/ep_687526/action_000540to000584.npy
task_567,567,800609,1st,a2d,task_567/images/ep_800609/frame_000180.png,task_567/images/ep_800609/frame_000225.png,task_567/actions/ep_800609/action_000180to000224.npy
task_619,619,839659,1st,a2d,task_619/images/ep_839659/frame_000270.png,task_619/images/ep_839659/frame_000315.png,task_619/actions/ep_839659/action_000270to000314.npy
task_388,388,685716,1st,a2d,task_388/images/ep_685716/frame_001035.png,task_388/images/ep_685716/frame_001080.png,task_388/actions/ep_685716/action_001035to001079.npy
task_590,590,803787,1st,a2d,task_590/images/ep_803787/frame_000855.png,task_590/images/ep_803787/frame_000900.png,task_590/actions/ep_803787/action_000855to000899.npy
task_429,429,690736,1st,a2d,task_429/images/ep_690736/frame_000810.png,task_429/images/ep_690736/frame_000855.png,task_429/actions/ep_690736/action_000810to000854.npy
task_593,593,845823,1st,a2d,task_593/images/ep_845823/frame_000540.png,task_593/images/ep_845823/frame_000585.png,task_593/actions/ep_845823/action_000540to000584.npy
task_734,734,886755,1st,a2d,task_734/images/ep_886755/frame_000585.png,task_734/images/ep_886755/frame_000630.png,task_734/actions/ep_886755/action_000585to000629.npy
task_785,785,919444,1st,a2d,task_785/images/ep_919444/frame_004590.png,task_785/images/ep_919444/frame_004635.png,task_785/actions/ep_919444/action_004590to004634.npy
task_587,587,805583,1st,a2d,task_587/images/ep_805583/frame_000855.png,task_587/images/ep_805583/frame_000900.png,task_587/actions/ep_805583/action_000855to000899.npy
task_429,429,684472,1st,a2d,task_429/images/ep_684472/frame_000585.png,task_429/images/ep_684472/frame_000630.png,task_429/actions/ep_684472/action_000585to000629.npy
task_619,619,839942,1st,a2d,task_619/images/ep_839942/frame_000540.png,task_619/images/ep_839942/frame_000585.png,task_619/actions/ep_839942/action_000540to000584.npy
task_785,785,916009,1st,a2d,task_785/images/ep_916009/frame_002385.png,task_785/images/ep_916009/frame_002430.png,task_785/actions/ep_916009/action_002385to002429.npy
